10percentage,12percentage,collegeGPA,English,Logical,Quant,Domain,ComputerProgramming,ElectronicsAndSemicon,ComputerScience,MechanicalEngg,ElectricalEngg,TelecomEngg,CivilEngg,conscientiousness,agreeableness,extraversion,nueroticism,openess_to_experience,Specialization_CE,Specialization_CS,Specialization_EC,Specialization_EL,Specialization_ME,Specialization_other,CollegeState_Andhra Pradesh,CollegeState_Assam,CollegeState_Bihar,CollegeState_Chhattisgarh,CollegeState_Delhi,CollegeState_Goa,CollegeState_Gujarat,CollegeState_Haryana,CollegeState_Himachal Pradesh,CollegeState_Jammu and Kashmir,CollegeState_Jharkhand,CollegeState_Karnataka,CollegeState_Kerala,CollegeState_Madhya Pradesh,CollegeState_Maharashtra,CollegeState_Meghalaya,CollegeState_Orissa,CollegeState_Punjab,CollegeState_Rajasthan,CollegeState_Sikkim,CollegeState_Tamil Nadu,CollegeState_Telangana,CollegeState_Union Territory,CollegeState_Uttar Pradesh,CollegeState_Uttarakhand,CollegeState_West Bengal,GraduationYear_0,GraduationYear_2007,GraduationYear_2009,GraduationYear_2010,GraduationYear_2011,GraduationYear_2012,GraduationYear_2013,GraduationYear_2014,GraduationYear_2015,GraduationYear_2016,GraduationYear_2017,Gender_f,Gender_m,Degree_B.Tech/B.E.,Degree_M.Sc. (Tech.),Degree_M.Tech./M.E.,Degree_MCA,CollegeTier_1,CollegeTier_2
83.0,76.0,75.0,625,340,250,0.115022725743068,365,0,346,0,292,0,0,0.8463,0.5454,-1.0659,-1.2486,-0.0943,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
73.4,78.8,64.23,325,495,545,0.819416529835888,505,0,0,0,0,0,0,-1.3447,0.6568,0.5269,0.1798,0.3444,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1
76.2,72.8,73.03,585,555,545,0.376059586651545,495,300,0,0,0,0,0,-0.4173,0.1888,-0.6343,-1.2303,0.5419,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1
89.12,74.33,77.89,505,585,645,0.990008756723898,655,0,0,0,0,0,0,0.9737,1.5538,-1.0334,-1.58287,-0.2875,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1
64.0,70.0,66.7,465,195,555,0.960603251997053,235,466,0,0,0,0,0,-2.272,-2.7754,-1.6502,0.4148,-2.3412,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
89.0,97.6,80.0,505,495,525,0.735795709224656,475,0,0,0,0,0,0,0.1623,0.8128,0.2366,-0.0846,-0.7615,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
63.0,62.0,62.44,380,510,515,0.635978756456794,445,0,0,0,0,0,0,-1.4517,-1.2861,-0.1437,1.1601,-1.4356,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1
91.0,84.33,70.13,605,505,545,0.0,435,500,0,0,0,0,0,-0.6491,0.3448,0.0914,-0.349,-1.5513,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
91.2,81.2,72.5,595,565,495,0.884122511593735,535,0,0,0,0,0,0,0.0464,0.6568,0.5269,-0.6428,-0.9194,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
87.0,80.5,70.0,485,475,235,0.376059586651545,0,300,0,0,0,0,0,-0.1082,1.4368,0.672,0.4148,1.0158,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
61.6,57.83,49.07,655,425,555,0.635978756456794,445,0,0,0,0,0,0,-1.2287,-0.2793,-0.4891,-0.08457,-0.1295,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1
78.67,73.6,61.42,685,435,560,0.59828069148683,0,0,0,407,0,0,0,-0.5899,-0.2871,-0.8703,0.9066,-0.2511,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1
92.09,93.41,80.0,575,585,475,0.694479327708463,435,366,0,0,0,0,0,0.3555,0.5008,0.2366,-0.17277,-0.2875,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1
73.0,72.0,70.4,520,330,310,0.376059586651545,0,300,0,0,0,260,0,-0.7264,1.6708,-0.1626,1.8249,-0.1295,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1
81.46,79.33,68.24,455,425,554,0.735795709224656,475,0,0,0,0,0,0,0.9737,-0.5913,-1.3599,0.8848,-0.0506,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
87.8,74.5,78.2,615,500,530,0.978799292641428,415,0,561,0,0,0,0,-0.5899,1.2114,0.4711,0.3995,0.2889,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
73.5,77.23,74.04,300,500,720,0.635978756456794,445,0,0,0,0,0,0,1.2772,0.4395,-0.2974,-2.2627,-1.0524,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1
94.8,81.2,90.32,675,525,795,0.0,385,0,0,420,0,0,0,-0.3027,-0.7866,-0.4511,0.0192,-0.0943,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0
81.86,74.4,80.7,560,560,605,0.842248322257836,595,0,469,0,0,0,0,1.5644,1.5444,0.9322,-2.5163,1.4386,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1
83.5,92.5,74.7,445,565,615,0.910770164246022,0,433,0,0,0,420,0,1.4374,1.7488,-1.5051,-1.7591,0.5024,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
79.6,72.8,68.7,650,655,570,0.978799292641428,495,0,561,0,0,0,0,0.5591,0.8784,0.3174,-0.7415,0.4805,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1
73.0,56.0,71.0,405,410,440,0.704090412131314,465,0,0,0,0,0,0,-0.4463,-0.1206,-0.1437,0.9066,0.8637,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1
79.0,89.2,71.0,370,505,330,0.563267823666597,425,0,0,0,0,0,0,0.99,1.3779,1.8543,0.5262,0.2889,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1
81.0,77.0,67.0,510,500,295,0.308400582860308,355,0,0,0,0,0,0,1.4208,1.5444,1.0859,-1.1218,1.247,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1
92.4,83.4,71.46,765,715,635,0.23780283983757,555,0,315,0,0,0,0,1.8517,1.5444,0.7785,-2.2627,1.0554,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1
73.8,71.0,58.3,640,595,595,0.0,515,0,469,0,0,0,0,0.8463,0.2124,0.6248,-0.8682,1.247,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1
86.2,69.8,68.4,505,405,515,0.376059586651545,0,300,0,0,0,393,0,0.9737,0.5008,-0.3803,0.76733,0.8183,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
71.0,74.8,69.73,555,545,680,0.952245572924303,585,0,0,0,0,0,0,-1.8825,-2.7846,-0.1437,0.9066,-1.0524,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
79.8,81.0,76.03,425,535,605,0.694479327708463,0,366,0,0,0,0,0,1.4374,0.1498,-0.598,-1.58287,-0.7615,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1
81.83,89.1,65.4,465,510,450,0.0,0,0,0,0,0,0,0,0.8463,1.2114,0.3174,-1.6289,-0.2859,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1
90.4,79.8,73.4,590,520,680,0.86262547474376,524,0,0,0,0,0,0,-2.3134,0.2124,-1.2196,2.0475,-1.6273,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0
89.33,97.0,79.0,515,555,655,0.124502074009537,0,233,0,0,0,0,0,0.8578,0.0328,-0.1988,-0.26087,-0.2875,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1
69.0,50.0,66.0,394,265,445,0.376059586651545,155,300,0,0,0,313,0,0.0464,-1.9953,0.0914,0.8848,0.0284,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1
69.2,64.4,67.8,490,360,310,0.436962648056859,0,0,0,0,0,324,0,0.4155,1.3779,1.547,3.3152,0.6721,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1
64.0,64.0,65.0,500,435,605,0.0587928000083534,0,200,0,0,0,0,0,-1.4992,-2.0733,-1.2511,-0.2902,-2.0253,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1
67.0,67.0,72.0,450,460,340,0.649389714846691,455,356,0,0,0,393,0,-1.4517,0.2124,-0.6048,1.4136,-0.2859,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1
71.1,64.2,74.3,535,445,545,0.976292560913216,0,484,0,0,0,388,0,-0.8772,-0.1206,0.6248,0.0192,-0.2859,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1
84.6,74.4,66.24,590,440,620,0.622642915849938,555,0,407,0,0,0,0,0.1282,1.3779,-2.1418,-0.995,0.6721,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1
61.73,60.0,63.33,455,395,385,0.308400582860308,355,366,0,0,0,0,0,-0.2628,-0.4353,1.2525,0.0623,-0.9194,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1
78.16,64.83,63.65,560,510,450,0.0,0,0,0,0,0,0,0,-0.0154,0.8784,1.2396,1.9207,0.8637,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1
88.0,88.0,74.74,490,545,630,0.356536487724475,575,0,346,0,0,0,0,0.5591,-0.1206,0.01,-1.1218,-0.0943,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1
77.22,75.66,77.01,385,465,595,0.824666400671332,0,400,0,0,0,260,0,-0.4173,0.1888,-0.1988,-0.349,-0.1295,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1
92.0,94.9,76.0,595,475,684,0.916869961103619,555,0,0,0,0,0,0,-0.4173,-0.2012,-0.3803,-0.4078,-0.9194,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
86.0,96.5,71.46,565,615,745,0.824666400671332,535,400,0,0,0,0,0,-1.6538,-1.0203,-0.4891,1.23732999999999,-1.2354,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1
58.0,59.0,70.0,395,385,525,0.968237495890543,605,0,0,0,0,0,0,0.6646,0.9688,-0.1988,0.1798,0.1864,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1
84.0,71.0,73.5,535,460,340,0.985461394326131,325,500,0,0,0,0,0,0.3555,0.1888,0.672,0.8848,-0.406,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
82.0,75.8,82.5,625,520,705,0.0,0,0,0,0,0,0,0,-1.8825,0.5454,-0.9122,-0.1076,-1.4356,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
91.6,76.0,70.25,570,545,405,0.842248322257836,445,0,469,0,0,0,0,0.2718,-0.1206,-0.6048,-0.3612,-0.0943,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1
82.6,68.4,72.0,570,500,590,0.0,0,0,0,0,0,0,0,0.99,-0.6201,-0.4511,0.3995,-1.0524,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1
70.14,75.2,80.9,650,615,525,0.0,615,0,0,0,0,0,0,0.4155,0.5454,-0.6048,-0.995,-0.4776,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1
52.0,65.8,64.8,250,315,220,0.976292560913216,375,484,0,0,0,0,0,-1.5953,-0.2871,1.547,1.0333,-1.0524,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1
86.2,82.0,78.9,640,535,545,0.557389505646088,385,0,0,0,420,0,0,-1.7389,-1.6191,-1.9881,0.653,-1.6273,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0
76.6,82.2,72.0,520,610,705,0.952245572924303,585,0,0,0,0,0,0,-1.0208,-0.2871,-0.9122,0.0192,-2.0105,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1
81.4,83.6,73.0,505,515,515,0.635978756456794,445,0,0,0,0,0,0,-2.5811,0.9688,-0.9245,0.5323,-0.0506,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
91.2,84.8,92.0,615,585,765,0.99405087195167,675,0,0,0,0,0,0,-0.159,0.5454,0.4711,-1.5021,-1.0524,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
80.0,85.6,90.1,490,555,465,0.996744486852253,615,0,623,0,0,0,0,-0.0154,0.5454,0.3174,-1.3753,-0.2859,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1
65.0,52.0,75.0,300,270,285,0.190153405601018,315,0,0,0,0,0,0,-1.6538,-1.8393,-1.5051,0.2973,-2.1833,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1
76.0,74.0,71.48,395,385,315,0.245455659999829,335,0,0,0,0,0,0,0.6646,0.5008,0.672,-0.9953,0.5024,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1
63.8,62.33,74.0,560,495,380,0.0,385,0,346,0,0,0,0,0.8463,1.3779,2.1617,-1.2486,0.6721,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1
46.8,72.48,59.7,450,525,605,0.901489571371033,545,0,0,0,0,0,0,-1.3447,-0.2793,-0.4891,1.5018,-0.9194,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1
82.8,78.4,69.68,485,525,650,0.229481754911755,0,266,0,0,0,0,0,-1.1644,0.3789,0.7785,0.7798,0.2889,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1
82.2,71.6,76.6,570,460,450,0.649389714846691,405,356,0,0,0,0,0,-1.7389,-0.2871,-0.1437,0.7798,-0.2859,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
79.3,92.9,80.06,440,530,680,0.943272157866555,445,452,0,0,0,0,0,0.7027,0.8784,0.3174,1.5404,0.4805,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1
71.0,63.0,68.0,545,460,525,0.338786347219528,485,292,0,0,0,0,0,-0.3027,0.7119,0.01,-0.995,-0.4776,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1
83.33,93.5,68.48,500,400,355,0.966006923498049,405,0,0,0,580,0,0,0.2718,-0.7866,-0.4511,0.3995,0.8637,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
81.7,75.8,78.7,475,245,485,0.735795709224656,475,0,0,0,0,0,0,-1.3447,-1.3713,-0.4891,0.1798,1.2923,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1
68.6,66.4,64.7,310,500,560,0.694479327708463,0,366,0,0,0,313,0,0.2718,-1.1196,-0.7585,-0.4879,-0.8608,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1
80.0,79.3,65.7,570,675,485,0.23780283983757,515,0,315,0,0,0,0,0.1282,-0.4536,1.3933,-0.6147,-0.8608,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1
74.0,68.0,69.15,485,580,530,0.670743151433127,455,0,0,0,0,0,0,0.1282,1.0449,0.4711,-0.6147,-0.0943,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1
86.0,84.0,74.42,605,355,405,0.245455659999829,335,0,0,0,0,0,0,1.1283,0.3448,-0.1988,-1.5828,-0.4455,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
75.0,63.0,65.0,505,585,485,0.563267823666597,425,0,0,0,0,0,0,-1.5765,-0.1232,-1.5051,0.35603,-0.2875,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1
70.2,68.4,60.4,544,415,504,0.0587928000083534,335,200,0,0,0,0,0,-0.5719,-0.2793,0.672,-0.6428,-0.2875,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0
86.0,92.8,69.25,435,465,525,0.670743151433127,455,0,0,0,0,0,0,0.3941,0.0328,-1.9405,-0.43717,-0.9194,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
72.75,65.4,79.0,420,520,500,0.953899775079926,405,0,530,0,0,0,0,0.99,-0.1206,0.1637,-0.7415,-0.2859,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
85.0,94.6,80.02,545,510,485,0.993917312137124,0,0,0,606,0,0,0,-0.5899,1.5444,-0.2974,-0.4879,0.6721,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
73.0,68.69,65.66,355,455,415,0.206710618336758,0,0,0,313,0,0,0,0.6646,0.6568,1.1074,-0.0552,0.9763,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1
82.0,72.0,83.0,735,595,440,0.901489571371033,545,0,0,0,0,0,0,0.7027,1.0449,0.3174,-0.995,-2.5853,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1
76.2,75.8,69.56,525,425,534,0.493596387301038,0,324,315,0,0,0,0,-1.4517,-0.4536,0.3174,-1.1218,-1.8189,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1
